neuron,concept,score,margin,status,mean_activation,max_activation,active_fraction,top_candidates
3074,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3075,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3076,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3077,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3078,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3079,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3080,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3081,filtered_always_on,0.0,0.0,always_on,0.03420313075184822,0.08004873991012573,0.997,
3082,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3083,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3084,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3085,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3086,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3087,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3088,filtered_always_on,0.0,0.0,always_on,0.053143199533224106,0.10092877596616745,0.996,
3089,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3090,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3091,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3092,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3093,filtered_too_rare,0.0,0.0,too_rare,4.960348860549857e-07,0.0014881046954542398,0.0003333333333333333,
3094,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3095,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3096,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3097,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3098,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3099,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3100,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3101,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3102,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3103,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3104,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3105,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3106,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3107,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3108,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3109,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3110,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3111,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3112,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3113,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3114,filtered_always_on,0.0,0.0,always_on,0.04399533569812775,0.11432217806577682,0.9946666666666667,
3115,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3116,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3117,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3118,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3119,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3120,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3121,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3122,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3123,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3124,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3125,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3126,filtered_too_rare,0.0,0.0,too_rare,1.6315520042553544e-05,0.01727067306637764,0.002,
3127,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3128,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3129,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3130,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3131,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3132,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3133,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3134,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3135,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3136,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3137,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3138,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3139,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3140,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3141,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3142,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3143,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3144,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3145,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3146,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3147,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3148,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3149,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3150,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3151,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3152,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3153,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3154,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3155,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3156,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3157,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3158,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3159,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3160,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3161,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3162,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3163,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3164,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3165,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3166,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3167,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3168,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3169,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3170,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3171,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3172,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3173,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3174,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3175,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3176,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3177,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3178,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3179,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3180,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3181,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3182,filtered_too_rare,0.0,0.0,too_rare,1.021910247800406e-05,0.016206616535782814,0.001,
3183,filtered_always_on,0.0,0.0,always_on,0.05750055983662605,0.0993104875087738,0.9966666666666667,
3184,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3185,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3186,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3187,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3188,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3189,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3190,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3191,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3192,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3193,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3194,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3195,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3196,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3197,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3198,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3199,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3200,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3201,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3202,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3203,filtered_always_on,0.0,0.0,always_on,0.02600586973130703,0.06019482761621475,0.9956666666666667,
3204,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3205,filtered_always_on,0.0,0.0,always_on,0.04934019595384598,0.13224385678768158,0.9933333333333333,
3206,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3207,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3208,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3209,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3210,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3211,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3212,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3213,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3214,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3215,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3216,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3217,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3218,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3219,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3220,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3221,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3222,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3223,filtered_always_on,0.0,0.0,always_on,0.10581505298614502,0.28169113397598267,0.9936666666666667,
3224,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3225,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3226,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3227,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3228,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3229,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3230,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3231,filtered_always_on,0.0,0.0,always_on,0.09354153275489807,0.24261793494224548,0.9956666666666667,
3232,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3233,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3234,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3235,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3236,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3237,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3238,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3239,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3240,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3241,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3242,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3243,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3244,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3245,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3246,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3247,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3248,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3249,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3250,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3251,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3252,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3253,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3254,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3255,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3256,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3257,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3258,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3259,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3260,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3261,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3262,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3263,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3264,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3265,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3266,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3267,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3268,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3269,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3270,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3271,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3272,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3273,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3274,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3275,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3276,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3277,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3278,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3279,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3280,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3281,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3282,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3283,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3284,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3285,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3286,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3287,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3288,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3289,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3290,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3291,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3292,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3293,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3294,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3295,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3296,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3297,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3298,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3299,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3300,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3301,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3302,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3303,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3304,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3305,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3306,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3307,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3308,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3309,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3310,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3311,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3312,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3313,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3314,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3315,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3316,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3317,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3318,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3319,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3320,left lung opacity,0.35452163219451904,0.002270042896270752,assigned,2.6444111426826566e-05,0.009794405661523342,0.007666666666666666,left lung opacity=0.355; bilateral lung opacities=0.352; right lung opacity=0.352; chest tube=0.352; left pneumothorax=0.351
3321,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3322,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3323,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3324,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3325,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3326,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3327,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3328,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3329,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3330,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3331,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3332,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3333,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3334,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3335,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3336,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3337,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3338,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3339,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3340,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3341,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3342,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3343,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3344,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3345,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3346,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3347,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3348,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3349,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3350,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3351,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3352,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3353,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3354,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3355,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3356,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3357,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3358,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3359,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3360,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3361,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3362,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3363,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3364,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3365,ambiguous,0.34527960419654846,0.0003750920295715332,ambiguous,6.757545634172857e-05,0.018049253150820732,0.015666666666666666,small pneumothorax=0.345; left pneumothorax=0.345; left lung opacity=0.344; chest tube=0.344; left lower lobe consolidation=0.343
3366,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3367,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3368,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3369,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3370,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3371,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3372,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3373,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3374,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3375,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3376,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3377,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3378,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3379,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3380,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3381,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3382,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3383,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3384,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3385,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3386,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3387,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3388,filtered_always_on,0.0,0.0,always_on,0.016856949776411057,0.06876258552074432,0.993,
3389,filtered_always_on,0.0,0.0,always_on,0.024752626195549965,0.05045696347951889,0.9976666666666667,
3390,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3391,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3392,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3393,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3394,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3395,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3396,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3397,filtered_always_on,0.0,0.0,always_on,0.06048819422721863,0.17645609378814697,0.9936666666666667,
3398,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3399,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3400,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3401,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3402,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3403,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3404,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3405,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3406,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3407,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3408,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3409,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3410,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3411,filtered_always_on,0.0,0.0,always_on,0.03131657466292381,0.07512882351875305,0.9946666666666667,
3412,filtered_always_on,0.0,0.0,always_on,0.05210067704319954,0.2352452427148819,0.9906666666666667,
3413,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3414,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3415,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3416,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3417,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3418,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3419,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3420,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3421,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3422,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3423,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3424,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3425,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3426,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3427,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3428,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3429,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3430,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3431,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3432,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3433,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3434,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3435,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3436,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3437,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3438,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3439,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3440,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3441,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3442,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3443,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3444,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3445,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3446,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3447,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3448,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3449,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3450,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3451,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3452,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3453,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3454,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3455,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3456,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3457,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3458,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3459,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3460,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3461,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3462,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3463,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3464,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3465,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3466,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3467,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3468,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3469,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
3470,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
